AREA_NAME,DISTRICT_NAME,LOCALE_NAME,ADDRESS,CITY,STATE,ZIP_CODE,LOG_REGION_NAME,LOG_DIVISION_NAME,PROC_REGION_NAME,PROC_DIVISION_NAME,Status,Incident_Type,Comment,LAST_EDITED_DATE,LAST_EDITED_USER,x,y
CENTRAL (J),MN-ND,ALAMO,24 MAIN ST,ALAMO,ND,58830,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11518193.5373,6204194.033
CENTRAL (J),MN-ND,ADAMS,500 MAIN ST,ADAMS,ND,58210,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-10917641.1371,6177393.9045
CENTRAL (J),MN-ND,ABERCROMBIE,515 BROADWAY,ABERCROMBIE,ND,58001,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-10767812.227,5852418.988899998
CENTRAL (J),MN-ND,ALEXANDER,602 ELK ST,ALEXANDER,ND,58831,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11537449.1375,6080763.317900002
CENTRAL (J),MN-ND,AMBROSE,203 MAIN ST,AMBROSE,ND,58833,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11519612.1929,6267155.7080999985
CENTRAL (J),MN-ND,ANAMOOSE,602 MAIN ST,ANAMOOSE,ND,58710,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11158763.8296,6087210.887599997
CENTRAL (J),MN-ND,ALMONT,206 MAIN ST,ALMONT,ND,58520,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11299356.1163,5897575.6576000005
CENTRAL (J),MN-ND,ARNEGARD,110 MAIN ST S,ARNEGARD,ND,58835,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11514904.8256,6075068.574900001
CENTRAL (J),MN-ND,AMIDON,108 INMAN ST,AMIDON,ND,58620,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11501573.2034,5858053.865999997
CENTRAL (J),MN-ND,ASHLEY,110 E MAIN ST,ASHLEY,ND,58413,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11061951.2722,5785912.4661
CENTRAL (J),MN-ND,ANTLER,115 MAIN ST,ANTLER,ND,58711,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11274760.4088,6269740.3342999965
CENTRAL (J),MN-ND,ARTHUR,330 MAIN ST,ARTHUR,ND,58006,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/15/2022, 1:55 AM",QQWFR0,-10822241.1127,5959019.952399999
CENTRAL (J),MN-ND,BALDWIN,20101 26TH ST NE,BALDWIN,ND,58521,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"11/16/2022, 7:58 PM",QQWFR0,-11215351.4229,5946422.993100002
CENTRAL (J),MN-ND,BELCOURT,1 EXPRESS LN,BELCOURT,ND,58316,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11104234.6449,6247568.1423999965
CENTRAL (J),MN-ND,BELFIELD,105 1ST AVE NW,BELFIELD,ND,58622,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11488205.6249,5923412.072400004
CENTRAL (J),MN-ND,BUTTE,301 MAIN ST E,BUTTE,ND,58723,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-11206098.7695,6080085.143100001
CENTRAL (J),MN-ND,BUFFALO,305 MAIN ST,BUFFALO,ND,58011,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/15/2022, 1:55 AM",QQWFR0,-10859212.9873,5928989.127400003
CENTRAL (J),MN-ND,BUCHANAN,301 MAIN ST,BUCHANAN,ND,58420,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-11001558.556,5952433.615500003
CENTRAL (J),MN-ND,BROCKET,211 MAIN ST E,BROCKET,ND,58321,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-10948717.4201,6142388.439099997
CENTRAL (J),MN-ND,BURLINGTON,129 COLTON AVE,BURLINGTON,ND,58722,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-11291076.9518,6152773.748499997
CENTRAL (J),MN-ND,BUXTON,309 BROADWAY,BUXTON,ND,58218,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-10808859.3968,6040810.0383
CENTRAL (J),MN-ND,BOWBELLS,107 MAIN ST NE,BOWBELLS,ND,58721,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/28/2022, 9:49 AM",QQWFR0,-11381934.1391,6241510.454700001
CENTRAL (J),MN-ND,CANDO,403 5TH AVE,CANDO,ND,58324,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-11043271.8616,6188887.944700003
CENTRAL (J),MN-ND,BERTHOLD,204 MAIN ST N,BERTHOLD,ND,58718,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11325246.8558,6159368.376999997
CENTRAL (J),MN-ND,BOWMAN,17 1ST AVE SE,BOWMAN,ND,58623,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/16/2022, 9:39 AM",QQWFR0,-11509676.4335,5809469.052299999
CENTRAL (J),MN-ND,GARRISON,33 1ST AVE NW,GARRISON,ND,58540,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11289872.8089,6049263.968599997
CENTRAL (J),MN-ND,COGSWELL,299 4TH AVE,COGSWELL,ND,58017,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-10885018.2924,5797506.555100001
CENTRAL (J),MN-ND,EMERADO,202 MAIN ST,EMERADO,ND,58228,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/30/2021, 11:05 AM",QQWFR0,-10839235.2575,6093095.885799997
CENTRAL (J),MN-ND,CAVALIER,306 MAIN ST W,CAVALIER,ND,58220,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-10867720.1341,6240011.959700003
WESTPAC (E),ID-MT-OR,CARTWRIGHT,204 MAIN ST,CARTWRIGHT,ND,58838,WESTPAC,PACIFIC NORTHWEST,WESTERN,PACIFIC NORTHWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-11568927.2839,6083398.241700001
CENTRAL (J),MN-ND,COLEHARBOR,123 MAIN ST,COLEHARBOR,ND,58531,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11268050.7378,6031146.2744999975
CENTRAL (J),MN-ND,DRAYTON,202 S MAIN ST,DRAYTON,ND,58225,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10817802.916,6200556.463399999
CENTRAL (J),MN-ND,DAVENPORT,50 1ST AVE,DAVENPORT,ND,58021,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/15/2022, 1:55 AM",QQWFR0,-10805792.7674,5895143.619400002
CENTRAL (J),MN-ND,DAZEY,411 4TH AVE,DAZEY,ND,58429,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-10932082.726,5973230.532499999
CENTRAL (J),MN-ND,ENDERLIN,309 RAILWAY ST,ENDERLIN,ND,58027,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-10864958.9655,5880991.6664
CENTRAL (J),MN-ND,ELLENDALE,111 1ST ST N,ELLENDALE,ND,58436,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-10967936.5076,5780790.561700001
CENTRAL (J),MN-ND,DUNSEITH,100 PEACE GARDEN AVE E,DUNSEITH,ND,58329,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11138860.9065,6243153.0704
CENTRAL (J),MN-ND,CROSBY,202 N MAIN ST,CROSBY,ND,58730,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-11498711.1793,6260298.679700002
CENTRAL (J),MN-ND,BINFORD,215 WHINERY ST,BINFORD,ND,58416,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-10947837.2169,6034140.377499998
CENTRAL (J),MN-ND,BENEDICT,205 MAIN ST,BENEDICT,ND,58716,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:04 AM",QQWFR0,-11252572.7645,6078772.896399997
CENTRAL (J),MN-ND,CARRINGTON,87 9TH AVE N,CARRINGTON,ND,58421,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-11034567.1227,6015888.385799997
CENTRAL (J),MN-ND,COLFAX,206 MAIN AVE,COLFAX,ND,58018,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/16/2022, 9:39 AM",QQWFR0,-10784102.4986,5856098.397500001
CENTRAL (J),MN-ND,CARSON,217 N MAIN ST,CARSON,ND,58529,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-11306139.2582,5848120.510700002
CENTRAL (J),MN-ND,COLUMBUS,206 MAIN ST,COLUMBUS,ND,58727,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-11441455.335,6258402.433799997
CENTRAL (J),MN-ND,CARPIO,520 MAIN ST,CARPIO,ND,58725,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-11322832.3951,6181083.011200003
CENTRAL (J),MN-ND,CLEVELAND,420 5TH AVE N,CLEVELAND,ND,58424,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11034081.9924,5924322.438699998
CENTRAL (J),MN-ND,FORT YATES,110 S RIVER RD,FORT YATES,ND,58538,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/28/2022, 9:49 AM",QQWFR0,-11201808.2937,5794426.079000004
CENTRAL (J),MN-ND,CHRISTINE,209 MAINE ST,CHRISTINE,ND,58015,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-10776322.2681,5872959.584700003
CENTRAL (J),MN-ND,EDINBURG,250 MAIN AVE,EDINBURG,ND,58227,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10894190.9071,6189677.768299997
CENTRAL (J),MN-ND,GLADSTONE,114 5TH AVE,GLADSTONE,ND,58630,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11417961.6904,5919355.588500001
CENTRAL (J),MN-ND,FAIRMOUNT,202 MAIN AVE,FAIRMOUNT,ND,58030,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10753836.5102,5789206.854699999
CENTRAL (J),MN-ND,GLENBURN,205 MAIN ST,GLENBURN,ND,58740,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11267968.584,6192604.045999996
CENTRAL (J),MN-ND,FORT TOTTEN,816 3RD AVE N,FORT TOTTEN,ND,58335,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11019947.534,6104319.6499999985
CENTRAL (J),MN-ND,GLENFIELD,161 GLENFIELD ST,GLENFIELD,ND,58443,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10972441.0508,6016459.629000001
CENTRAL (J),MN-ND,GOLDEN VALLEY,13 MAIN ST W,GOLDEN VALLEY,ND,58541,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/28/2022, 9:49 AM",QQWFR0,-11361816.3694,5989489.843000002
CENTRAL (J),MN-ND,GLEN ULLIN,115 S MAIN ST,GLEN ULLIN,ND,58631,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11335716.5129,5911989.8178
CENTRAL (J),MN-ND,EDGELEY,511 MAIN ST,EDGELEY,ND,58433,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10988536.068,5838273.678499997
CENTRAL (J),MN-ND,FULLERTON,109 N MONROE ST,FULLERTON,ND,58441,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-10956859.5503,5806549.8169
CENTRAL (J),MN-ND,FARGO,657 2ND AVE N RM 104,FARGO,ND,58102,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10774632.2156,5922272.9859
CENTRAL (J),MN-ND,BISMARCK DOWNTOWN,220 E ROSSER AVE RM 112,BISMARCK,ND,58501,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"11/7/2021, 11:04 AM",QQWFR0,-11219692.1038,5910956.961099997
CENTRAL (J),MN-ND,ELGIN,213 N MAIN ST,ELGIN,ND,58533,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11337344.5605,5845284.167000003
CENTRAL (J),MN-ND,DRAKE,115 MAIN ST,DRAKE,ND,58736,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-11173400.0049,6094008.809199996
CENTRAL (J),MN-ND,GACKLE,202 MAIN ST,GACKLE,ND,58442,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11036469.3502,5881594.174500003
CENTRAL (J),MN-ND,GALESBURG,102 DAKOTA AVE E,GALESBURG,ND,58035,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10843413.7459,5986261.269100003
CENTRAL (J),MN-ND,FAIRDALE,209 MAIN ST,FAIRDALE,ND,58229,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/15/2022, 1:55 AM",QQWFR0,-10935091.4692,6188574.689599998
CENTRAL (J),MN-ND,COOPERSTOWN,608 8TH ST NW,COOPERSTOWN,ND,58425,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:05 AM",QQWFR0,-10923297.6144,6015080.643200003
CENTRAL (J),MN-ND,CRYSTAL,332 3RD ST,CRYSTAL,ND,58222,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/16/2022, 9:39 AM",QQWFR0,-10872719.4924,6206684.129600003
CENTRAL (J),MN-ND,CASSELTON,840 FRONT ST,CASSELTON,ND,58012,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"2/24/2023, 11:11 PM",QQWFR0,-10821193.2822,5925859.034500003
CENTRAL (J),MN-ND,FORTUNA,190 N MAIN ST,FORTUNA,ND,58844,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11552319.4178,6259870.987999998
CENTRAL (J),MN-ND,GOLVA,405 TERRELL AVE,GOLVA,ND,58632,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11575500.8112,5898986.510200001
CENTRAL (J),MN-ND,DODGE,105 CENTRAL AVE,DODGE,ND,58625,CENTRAL,MIDWEST,WESTERN,MIDWEST,CLOSED,Other,"Retail Operations and P.O. Box mail have been moved to Halliday PO, 113 E. Main St Halliday, ND  58636.","11/3/2023, 3:30 PM",QQWFR0,-11377115.8976,5991936.029600002
CENTRAL (J),MN-ND,KENSAL,402 MAIN,KENSAL,ND,58455,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-10990944.9105,5991184.192500003
CENTRAL (J),MN-ND,HUNTER,107 MAIN ST,HUNTER,ND,58048,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/15/2022, 1:55 AM",QQWFR0,-10822162.6325,5973035.272500001
CENTRAL (J),MN-ND,FESSENDEN,82 MAIN AVE S,FESSENDEN,ND,58438,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11090721.0154,6048554.889399998
CENTRAL (J),MN-ND,HAGUE,215 MAIN AVE W,HAGUE,ND,58542,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:07 AM",QQWFR0,-11131624.917,5785008.772200003
CENTRAL (J),MN-ND,FORDVILLE,104 MAIN ST N,FORDVILLE,ND,58231,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10885985.3248,6142975.493100002
CENTRAL (J),MN-ND,HATTON,611 RAILROAD AVE E,HATTON,ND,58240,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:07 AM",QQWFR0,-10849100.1682,6046851.916100003
CENTRAL (J),MN-ND,GWINNER,21 S MAIN ST,GWINNER,ND,58040,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-10871695.3531,5816468.130000003
CENTRAL (J),MN-ND,FOREST RIVER,106 FRONT ST,FOREST RIVER,ND,58233,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/15/2022, 1:55 AM",QQWFR0,-10850204.2349,6142397.961300001
CENTRAL (J),MN-ND,ERIE,406 MAIN AVE,ERIE,ND,58029,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/15/2022, 1:55 AM",QQWFR0,-10841214.2954,5960849.048
CENTRAL (J),MN-ND,HANKINSON,345 MAIN AVE S,HANKINSON,ND,58041,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:07 AM",QQWFR0,-10787055.3594,5791562.160899997
CENTRAL (J),MN-ND,GRANVILLE,106 1ST ST SW,GRANVILLE,ND,58741,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11225869.6677,6151509.867399998
CENTRAL (J),MN-ND,LAWTON,123 MAIN ST,LAWTON,ND,58345,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-10950289.0287,6157370.921499997
CENTRAL (J),MN-ND,GRASSY BUTTE,409 MAIN ST,GRASSY BUTTE,ND,58634,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"5/9/2021, 11:06 AM",QQWFR0,-11493529.8136,6006686.194600001
CENTRAL (J),MN-ND,FORBES,2 N MAIN ST,FORBES,ND,58439,CENTRAL,MIDWEST,WESTERN,MIDWEST,OPEN,,,"12/19/2022, 10:27 AM",QQWFR0,-10996357.0415,5771405.3320999965
